id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality,sum
10215,2,0,5,3,0,9.0,6,0,10240
10216,4,0,0,2,0,2.0,0,1,10226
10217,4,0,5,2,0,1.0,1,1,10232
10218,3,0,10,6,0,7.0,7,0,10251
10219,3,0,0,3,0,11.0,7,0,10243
10220,2,0,5,3,0,7.996737263880939,9,0,10239
10221,10,0,3,4,0,5.0,6,0,10239
10222,0,0,8,7,0,15.0,5,0,10257
10223,1,0,6,3,0,13.0,6,0,10252
10224,2,0,3,4,0,15.0,7,0,10255
10225,4,0,7,6,0,6.0,7,0,10255
10226,5,0,0,2,0,5.0,1,1,10241
10227,1,0,8,5,0,4.0,9,0,10254
10228,3,0,6,6,0,9.0,0,0,10252
10229,0,0,4,5,0,6.0,6,0,10250
10230,6,0,1,0,0,3.0,2,1,10244
10231,0,0,4,7,0,14.0,0,0,10256
10232,0,0,4,4,0,7.996737263880939,3,0,10243
10233,11,0,0,0,0,4.0,2,1,10252
10234,2,0,9,3,0,4.0,4,0,10256
10235,10,0,5,5,0,8.0,3,0,10256
10236,1,0,0,4,0,12.0,5,0,10258
10237,0,0,10,5,0,8.0,5,0,10265
10238,0,0,6,5,0,7.0,8,0,10264
10239,2,0,6,7,0,11.0,7,0,10272
10240,2,0,8,5,0,9.0,7,0,10271
10241,4,0,0,2,0,4.0,1,1,10253
10242,1,0,4,6,0,14.0,9,0,10276
10243,5,0,8,5,0,15.0,3,1,10279
10244,1,0,8,5,0,9.0,5,0,10272
10245,1,0,5,3,0,9.0,5,0,10268
10246,6,0,1,3,0,5.0,3,1,10266
10247,10,0,7,5,0,11.0,7,0,10277
10248,3,0,6,3,0,6.0,8,0,10274
10249,3,0,8,7,0,10.0,10,0,10287
10250,5,0,3,3,0,2.0,1,1,10266
10251,10,0,5,7,0,12.0,6,0,10281
10252,3,0,4,4,0,15.0,5,0,10283
10253,6,0,2,0,0,3.0,2,1,10268
10254,3,0,8,7,0,12.0,7,1,10291
10255,0,0,4,6,0,11.0,4,0,10280
10256,0,0,3,6,0,10.0,3,0,10278
10257,1,0,5,3,0,6.0,9,0,10281
10258,3,0,9,0,0,10.0,7,0,10287
10259,1,0,6,0,0,14.0,9,0,10289
10260,0,0,5,7,0,4.0,9,0,10285
10261,5,0,2,0,0,5.0,1,1,10276
10262,3,0,5,4,0,8.0,10,0,10292
10263,10,0,6,4,0,7.0,4,0,10284
10264,7,0,2,2,0,3.0,0,1,10279
10265,9,0,5,0,0,3.0,0,1,10284
10266,10,0,3,2,0,10.0,0,1,10293
10267,10,0,9,4,0,14.0,8,0,10302
10268,10,0,3,0,0,3.0,0,1,10275
10269,1,0,6,3,0,9.0,5,0,10293
10270,3,0,8,6,0,7.0,3,0,10297
10271,5,0,0,1,0,0.0,0,1,10279
10272,3,0,6,0,0,13.0,5,0,10299
10273,2,0,10,5,0,13.0,10,0,10313
10274,2,0,8,6,0,5.0,4,0,10299
10275,1,0,6,7,0,11.0,10,0,10310
10276,0,0,0,4,0,7.0,5,0,10292
10277,5,0,5,5,0,13.0,10,0,10315
10278,8,0,3,1,0,3.0,2,1,10296
10279,0,0,8,3,0,13.0,8,0,10311
10280,1,0,5,7,0,14.0,10,0,10317
10281,1,0,9,4,0,4.0,8,0,10307
10282,0,0,0,6,0,8.0,10,1,10306
10283,10,0,5,4,0,2.0,2,1,10308
10284,9,0,1,2,0,5.0,0,1,10303
10285,10,0,8,3,0,6.0,7,0,10309
10286,3,0,7,0,0,8.0,4,0,10308
10287,7,0,0,1,0,1.0,2,1,10300
10288,2,0,4,6,0,9.0,3,0,10312
10289,1,0,9,7,0,8.0,8,0,10322
10290,1,0,0,5,0,14.0,6,0,10316
10291,2,0,9,5,0,15.0,5,0,10327
10292,1,0,7,4,0,8.0,8,0,10320
10293,1,0,7,3,0,7.0,8,0,10319
10294,2,0,8,4,0,8.0,4,0,10320
10295,2,0,6,5,0,13.0,5,0,10326
10296,2,0,9,4,0,9.0,0,0,10320
10297,0,0,8,5,0,7.996737263880939,5,0,10315
10298,3,0,6,5,0,8.0,7,0,10327
10299,3,0,5,4,0,14.0,6,0,10331
10300,3,0,9,4,0,15.0,4,0,10335
10301,6,0,0,1,0,3.0,0,1,10313
10302,3,0,5,5,0,7.0,8,0,10330
10303,10,0,4,4,0,13.0,4,0,10328
10304,11,0,1,1,0,2.0,1,1,10321
10305,2,0,9,5,0,9.0,7,0,10337
10306,8,0,0,0,0,2.0,1,1,10318
10307,3,0,9,6,0,12.0,9,0,10346
10308,6,0,1,0,0,4.0,1,1,10321
10309,0,0,9,5,0,11.0,0,0,10334
10310,10,0,3,0,0,4.0,2,1,10331
10311,3,0,9,4,0,11.0,9,0,10347
10312,0,0,8,6,0,14.0,7,0,10347
10313,6,0,3,0,0,0.0,0,1,10323
10314,3,0,7,5,0,5.0,5,0,10339
10315,0,0,6,5,0,15.0,8,0,10349
10316,0,0,9,0,0,8.0,8,0,10341
10317,2,0,5,6,0,6.0,8,0,10344
10318,1,0,4,4,0,12.0,7,0,10346
10319,10,0,7,5,0,9.0,3,0,10343
10320,1,0,7,3,0,5.0,3,0,10339
10321,3,0,4,7,0,9.0,7,0,10351
10322,2,0,8,3,0,9.0,4,0,10348
10323,0,0,0,6,0,8.0,3,0,10340
10324,3,0,0,6,0,9.0,4,0,10346
10325,5,0,3,4,0,2.0,2,1,10343
10326,3,0,8,6,0,7.0,7,0,10357
10327,3,0,6,0,0,9.0,8,0,10353
10328,10,0,0,2,0,2.0,0,1,10334
10329,3,0,10,4,0,7.996737263880939,8,0,10354
10330,3,0,4,7,0,10.0,7,0,10361
10331,2,0,8,7,0,7.996737263880939,6,1,10354
10332,8,0,0,0,0,0.0,2,1,10343
10333,2,0,7,5,0,5.0,3,0,10355
10334,6,0,3,0,0,2.0,2,1,10348
10335,3,0,10,7,0,10.0,8,0,10373
10336,3,0,8,0,0,12.0,5,0,10364
10337,0,0,9,5,0,4.0,3,0,10358
10338,6,0,1,4,0,2.0,0,1,10353
10339,5,0,2,0,0,1.0,2,1,10351
10340,1,0,4,7,0,8.0,8,0,10368
10341,3,0,8,0,0,6.0,7,0,10365
10342,0,0,8,7,0,8.0,8,0,10373
10343,1,0,4,0,0,14.0,4,0,10366
10344,2,0,5,7,0,15.0,9,0,10382
10345,3,0,5,6,0,13.0,4,0,10376
10346,1,0,5,7,0,11.0,4,0,10374
10347,10,0,0,2,0,1.0,2,1,10364
10348,2,0,7,7,0,15.0,3,0,10382
10349,0,0,7,3,0,15.0,0,0,10374
10350,3,0,5,5,0,9.0,7,0,10379
10351,1,0,7,7,0,13.0,0,0,10379
10352,9,0,3,0,0,3.0,2,1,10371
10353,2,0,4,6,0,11.0,10,0,10386
10354,0,0,10,4,0,15.0,4,0,10387
10355,1,0,4,3,0,15.0,6,0,10384
10356,2,0,3,0,0,5.0,0,1,10368
10357,4,0,8,4,0,12.0,7,0,10392
10358,11,0,3,0,0,5.0,0,1,10379
10359,1,0,4,5,0,11.0,3,0,10383
10360,2,0,5,4,0,12.0,0,0,10383
10361,1,0,0,7,0,14.0,4,0,10387
10362,0,0,6,7,0,11.0,7,0,10393
10363,1,0,9,6,0,11.0,5,0,10395
10364,1,0,7,0,0,7.0,5,0,10384
10365,11,0,0,3,0,1.0,1,1,10383
10366,1,0,7,3,0,14.0,7,0,10398
10367,1,0,8,5,0,13.0,4,0,10398
10368,2,0,7,5,0,9.0,4,0,10395
10369,8,0,0,1,0,0.0,1,1,10381
10370,3,0,0,4,0,10.0,4,0,10391
10371,0,0,1,4,0,4.0,4,0,10384
10372,3,0,7,5,0,7.0,4,0,10398
10373,3,0,6,7,0,6.0,4,0,10399
10374,11,0,0,0,0,7.996737263880939,1,0,10388
10375,11,0,0,1,0,7.996737263880939,2,1,10391
10376,2,0,6,4,0,5.0,3,0,10396
10377,1,0,9,4,0,6.0,0,0,10397
10378,0,0,7,4,0,9.0,3,0,10401
10379,9,0,4,0,0,4.0,0,1,10398
10380,3,0,8,6,0,7.996737263880939,9,0,10406
10381,2,0,6,5,0,11.0,5,0,10410
10382,2,0,4,0,0,5.0,6,0,10399
10383,2,0,5,6,0,14.0,3,0,10413
10384,0,0,5,0,0,9.0,8,0,10406
10385,3,0,9,5,0,12.0,6,0,10420
10386,10,0,2,0,0,5.0,1,1,10405
10387,10,0,8,5,0,8.0,6,0,10414
10388,2,0,5,6,0,11.0,9,0,10421
10389,2,0,0,5,0,12.0,6,0,10414
10390,2,0,9,5,0,4.0,9,0,10419
10391,1,0,0,0,0,1.0,0,1,10395
10392,2,0,0,5,0,12.0,7,0,10418
10393,8,0,0,0,0,2.0,0,1,10405
10394,3,0,9,4,0,5.0,7,0,10422
10395,3,0,5,4,0,6.0,10,0,10423
10396,1,0,10,5,0,10.0,6,0,10428
10397,2,0,4,5,0,13.0,7,0,10428
10398,10,0,2,1,0,5.0,2,1,10410
10399,0,0,4,4,0,11.0,8,0,10426
10400,10,0,7,0,0,7.0,5,0,10429
10401,1,0,9,7,0,7.996737263880939,9,0,10427
10402,2,0,8,6,0,5.0,4,0,10427
10403,2,0,3,6,0,7.0,8,0,10429
10404,4,0,1,1,0,8.0,2,1,10422
10405,3,0,4,4,0,14.0,6,0,10436
10406,0,0,9,4,0,11.0,6,0,10436
10407,0,0,4,7,0,7.0,3,0,10428
10408,3,0,9,6,0,7.0,4,0,10437
10409,2,0,9,5,0,10.0,6,0,10441
10410,3,0,6,3,0,12.0,10,0,10444
10411,10,0,0,2,0,7.996737263880939,0,1,10425
10412,9,0,2,0,0,0.0,1,1,10426
10413,10,0,2,2,0,0.0,0,1,10419
10414,2,0,3,3,0,12.0,9,0,10443
10415,10,0,4,5,0,6.0,8,0,10438
10416,4,0,9,4,0,5.0,8,0,10446
10417,0,0,6,7,0,6.0,10,0,10446
10418,7,0,3,3,0,1.0,1,1,10435
10419,0,0,10,3,0,10.0,7,0,10449
10420,0,0,6,3,0,5.0,5,0,10439
10421,0,0,7,5,0,10.0,0,0,10443
10422,0,0,6,4,0,7.996737263880939,3,0,10435
10423,3,0,3,7,0,13.0,3,0,10452
10424,3,0,10,0,0,10.0,9,0,10456
10425,4,0,3,2,0,4.0,0,1,10440
10426,2,0,5,7,0,5.0,0,0,10445
10427,1,0,6,5,0,15.0,7,1,10461
10428,0,0,5,0,0,14.0,8,0,10455
10429,2,0,7,6,0,6.0,5,0,10455
10430,3,0,0,6,0,8.0,5,0,10452
10431,10,0,2,2,0,7.996737263880939,1,1,10448
10432,0,0,6,3,0,7.996737263880939,6,0,10447
10433,3,0,9,6,0,9.0,4,0,10464
10434,0,0,0,0,0,1.0,0,1,10437
10435,3,0,8,6,0,7.996737263880939,8,0,10460
10436,1,0,8,6,0,10.0,5,0,10466
10437,1,0,7,6,0,5.0,6,0,10462
10438,4,0,3,1,0,5.0,0,1,10452
10439,2,0,6,7,0,12.0,3,0,10469
10440,11,0,3,2,0,5.0,1,1,10464
10441,2,0,6,3,0,10.0,0,0,10462
10442,0,0,7,0,0,6.0,8,0,10463
10443,10,0,5,3,0,7.996737263880939,9,0,10460
10444,2,0,7,7,0,8.0,4,0,10472
10445,1,0,6,7,0,10.0,4,0,10473
10446,4,0,5,5,0,13.0,5,0,10478
10447,0,0,7,5,0,13.0,3,0,10475
10448,11,0,3,1,0,3.0,1,1,10468
10449,8,0,2,0,0,2.0,2,1,10464
10450,10,0,0,3,0,4.0,3,1,10462
10451,3,0,5,7,0,11.0,6,0,10483
10452,6,0,3,1,0,5.0,3,1,10472
10453,6,0,2,3,0,5.0,1,1,10472
10454,1,0,6,5,0,6.0,6,0,10478
10455,10,0,9,3,0,8.0,9,0,10484
10456,3,0,9,6,0,12.0,5,0,10491
10457,2,0,8,5,0,5.0,6,0,10483
10458,1,0,6,5,0,7.996737263880939,9,0,10479
10459,10,0,3,2,0,4.0,0,1,10480
10460,1,0,10,5,0,10.0,8,0,10494
10461,10,0,0,2,0,1.0,3,1,10469
10462,2,0,7,0,0,11.0,7,0,10489
10463,2,0,5,7,0,11.0,3,0,10491
10464,4,0,1,0,0,5.0,2,1,10478
10465,0,0,6,0,0,6.0,4,0,10481
10466,2,0,8,3,0,13.0,3,0,10495
10467,4,0,2,3,0,2.0,3,1,10483
10468,9,0,0,1,0,7.996737263880939,1,1,10481
10469,2,0,3,3,0,6.0,7,0,10490
10470,2,0,5,6,0,5.0,6,0,10494
10471,2,0,7,7,0,9.0,7,0,10503
10472,6,0,3,1,0,5.0,0,1,10489
10473,0,0,5,4,0,14.0,5,0,10501
10474,6,0,0,2,0,8.0,3,0,10495
10475,2,0,7,6,0,9.0,5,0,10504
10476,2,0,8,4,0,14.0,8,0,10512
10477,5,0,3,2,0,2.0,0,1,10491
10478,2,0,4,5,0,10.0,6,0,10505
10479,3,0,3,6,0,10.0,3,1,10504
10480,1,0,7,4,0,6.0,7,1,10505
10481,2,0,5,4,0,4.0,7,0,10503
10482,2,0,0,4,0,10.0,8,1,10506
10483,6,0,1,0,0,2.0,3,1,10497
10484,2,0,9,4,0,7.996737263880939,5,0,10504
10485,1,0,7,6,0,7.996737263880939,7,0,10506
10486,9,0,3,2,0,3.0,0,1,10504
10487,2,0,4,7,0,8.0,8,0,10516
10488,1,0,3,4,0,10.0,9,0,10515
10489,3,0,0,6,0,7.0,3,0,10508
10490,2,0,4,0,0,15.0,9,0,10520
10491,2,0,8,7,0,9.0,5,0,10522
10492,11,0,2,0,0,1.0,2,1,10510
10493,3,0,7,7,0,11.0,5,0,10526
10494,0,0,6,4,0,7.996737263880939,8,0,10512
10495,9,0,3,2,0,2.0,2,1,10514
10496,2,0,6,7,0,10.0,3,0,10524
10497,10,0,7,5,0,10.0,6,1,10525
10498,0,0,6,3,0,5.0,5,0,10517
10499,4,0,8,7,0,12.0,5,0,10535
10500,1,0,7,0,0,6.0,3,0,10517
10501,0,0,5,3,0,13.0,0,0,10522
10502,1,0,6,3,0,6.0,7,0,10525
10503,0,0,6,7,0,6.0,3,0,10525
10504,10,0,3,1,0,7.996737263880939,2,1,10512
10505,10,0,6,6,0,14.0,7,0,10538
10506,2,0,4,5,0,8.0,7,0,10532
10507,7,0,1,1,0,2.0,1,1,10521
10508,10,0,2,0,0,1.0,2,1,10525
10509,10,0,0,1,0,2.0,0,1,10524
10510,7,0,3,2,0,5.0,0,0,10528
10511,2,0,6,6,0,14.0,5,0,10544
10512,3,0,5,6,0,15.0,7,0,10548
10513,0,0,0,5,0,4.0,7,0,10529
10514,6,0,1,4,0,4.0,2,1,10533
10515,10,0,2,0,0,2.0,2,1,10533
10516,2,0,6,7,0,5.0,7,0,10543
10517,4,0,0,2,0,5.0,0,1,10529
10518,4,0,4,3,0,15.0,6,0,10550
10519,10,0,7,6,0,13.0,3,0,10548
10520,10,0,2,0,0,7.996737263880939,0,1,10524
10521,10,0,1,3,0,2.0,2,1,10541
10522,3,0,8,4,0,7.996737263880939,4,0,10541
10523,0,0,7,5,0,13.0,10,0,10558
10524,2,0,6,5,0,6.0,5,0,10548
10525,3,0,9,7,0,6.0,7,0,10557
10526,10,0,9,5,0,6.0,8,0,10554
10527,10,0,3,2,0,0.0,0,1,10534
10528,0,0,6,4,0,6.0,10,0,10554
10529,2,0,8,6,0,11.0,5,0,10561
10530,3,0,7,3,0,12.0,6,0,10561
10531,1,0,7,5,0,15.0,6,0,10565
10532,3,0,5,0,0,9.0,9,0,10558
10533,9,0,3,0,0,0.0,1,1,10547
10534,3,0,7,4,0,12.0,9,0,10569
10535,3,0,4,6,0,6.0,6,0,10560
10536,1,0,4,4,0,10.0,6,0,10561
10537,3,0,6,7,0,12.0,0,0,10565
10538,10,0,1,0,0,3.0,1,1,10555
10539,1,0,10,4,0,6.0,3,0,10563
10540,1,0,6,6,0,11.0,5,0,10569
10541,0,0,6,6,0,12.0,8,0,10573
10542,0,0,10,7,0,9.0,7,0,10575
10543,10,0,4,5,0,7.0,4,0,10563
10544,10,0,3,6,0,4.0,6,1,10575
10545,2,0,6,4,0,15.0,8,0,10580
10546,10,0,8,6,0,11.0,7,0,10578
10547,11,0,2,1,0,0.0,2,1,10564
10548,2,0,8,4,0,11.0,10,0,10583
10549,3,0,9,3,0,8.0,10,0,10582
10550,11,0,3,0,0,1.0,2,1,10569
10551,3,0,0,5,0,10.0,8,0,10577
10552,2,0,7,5,0,14.0,9,0,10589
10553,1,0,7,0,0,4.0,6,0,10571
10554,11,0,3,1,0,5.0,1,1,10576
10555,10,0,4,7,0,6.0,5,0,10577
10556,3,0,5,3,0,11.0,0,0,10578
10557,2,0,10,3,0,13.0,8,0,10593
10558,2,0,4,5,0,8.0,8,0,10585
10559,1,0,9,0,0,13.0,4,0,10586
10560,6,0,0,2,0,1.0,2,1,10573
10561,1,0,4,5,0,12.0,6,0,10589
10562,10,0,9,7,0,8.0,6,0,10592
10563,0,0,7,6,0,15.0,4,0,10595
10564,9,0,0,2,0,2.0,1,1,10580
10565,2,0,8,6,0,8.0,8,0,10597
10566,2,0,9,3,0,13.0,9,0,10602
10567,0,0,10,7,0,8.0,6,0,10598
10568,2,0,8,5,0,9.0,5,0,10597
10569,0,0,5,5,0,5.0,9,0,10593
10570,0,0,8,4,0,6.0,9,0,10597
10571,1,0,7,6,0,11.0,4,0,10600
10572,3,0,9,4,0,7.0,0,0,10595
10573,1,0,5,0,0,13.0,5,0,10597
10574,3,0,0,4,0,11.0,7,0,10599
10575,4,0,5,4,0,12.0,4,0,10604
10576,3,0,3,5,0,14.0,6,0,10607
10577,7,0,0,2,0,2.0,0,1,10589
10578,3,0,4,0,0,10.0,8,0,10603
10579,2,0,0,4,0,10.0,7,0,10602
10580,2,0,5,4,0,12.0,10,0,10613
10581,2,0,6,7,0,6.0,4,0,10606
10582,6,0,1,0,0,3.0,1,1,10594
10583,1,0,6,5,0,7.0,4,0,10606
10584,2,0,7,5,0,10.0,10,0,10618
10585,0,0,0,6,0,11.0,3,0,10605
10586,7,0,1,1,0,2.0,2,1,10600
10587,3,0,8,5,0,9.0,5,0,10617
10588,3,0,9,4,0,14.0,4,0,10622
10589,3,0,8,5,0,15.0,10,0,10630
10590,1,0,7,6,0,14.0,4,0,10622
10591,2,0,6,6,0,11.0,3,0,10619
10592,6,0,3,2,0,3.0,1,1,10608
10593,10,0,4,4,0,6.0,5,0,10612
10594,2,0,10,7,0,15.0,8,0,10636
10595,1,0,7,6,0,14.0,9,0,10632
10596,4,0,3,0,0,3.0,0,1,10608
10597,0,0,0,7,0,11.0,8,0,10623
10598,0,0,3,4,0,6.0,4,0,10615
10599,4,0,3,1,0,1.0,1,1,10611
10600,3,0,0,7,0,7.0,7,0,10624
10601,1,0,6,7,0,13.0,3,0,10631
10602,0,0,8,6,0,12.0,7,0,10635
10603,0,0,7,6,0,14.0,6,0,10636
10604,4,0,4,7,0,12.0,6,0,10637
10605,1,0,9,3,0,7.0,9,0,10634
10606,8,0,1,0,0,0.0,3,1,10620
10607,1,0,5,7,0,11.0,9,0,10640
10608,2,0,4,6,0,4.0,7,0,10631
10609,0,0,7,5,0,6.0,6,0,10633
10610,1,0,7,7,0,5.0,5,0,10635
10611,0,0,6,3,0,12.0,4,0,10636
10612,0,0,3,6,0,6.0,8,0,10635
10613,0,0,8,3,0,9.0,6,0,10639
10614,4,0,3,0,0,5.0,0,0,10627
10615,3,0,5,0,0,8.0,6,0,10637
10616,10,0,9,7,0,7.0,6,0,10645
10617,3,0,5,4,0,9.0,0,0,10638
10618,10,0,3,1,0,3.0,3,1,10630
10619,1,0,7,4,0,8.0,4,0,10643
10620,2,0,9,5,0,12.0,5,0,10653
10621,2,0,6,6,0,4.0,3,0,10642
10622,9,0,2,2,0,7.996737263880939,2,1,10639
10623,1,0,7,5,0,12.0,6,0,10654
10624,9,0,3,2,0,1.0,6,1,10647
10625,2,0,9,5,0,11.0,5,0,10657
10626,4,0,0,3,0,2.0,2,1,10639
10627,5,0,0,1,0,5.0,2,1,10642
10628,1,0,9,5,0,10.0,0,0,10653
10629,10,0,8,3,0,12.0,8,0,10660
10630,5,0,5,0,0,1.0,2,0,10645
10631,11,0,2,0,0,4.0,1,1,10651
10632,10,0,6,4,0,12.0,8,0,10662
10633,3,0,7,5,0,5.0,10,0,10663
10634,10,0,1,3,0,0.0,2,0,10642
10635,0,0,4,3,0,7.0,5,0,10654
10636,3,0,7,5,0,8.0,5,0,10664
10637,6,0,2,2,0,5.0,0,1,10654
10638,1,0,7,5,0,4.0,3,0,10658
10639,2,0,4,7,0,9.0,7,0,10668
10640,0,0,5,6,0,11.0,3,0,10665
10641,7,0,0,0,0,2.0,0,1,10651
10642,1,0,9,5,0,8.0,0,1,10665
10643,8,0,1,2,0,2.0,3,1,10661
10644,1,0,0,5,0,8.0,6,0,10664
10645,1,0,7,7,0,10.0,6,0,10676
10646,0,0,7,0,0,15.0,6,0,10674
10647,0,0,4,6,0,15.0,9,0,10681
10648,10,0,3,0,0,4.0,3,1,10660
10649,3,0,6,5,0,6.0,3,0,10672
10650,0,0,4,3,0,4.0,3,0,10664
10651,2,0,4,6,0,10.0,8,0,10681
10652,0,0,9,3,0,11.0,9,0,10684
10653,11,0,2,2,0,5.0,3,1,10678
10654,0,0,4,6,0,9.0,8,0,10681
10655,5,0,0,0,0,7.996737263880939,2,1,10664
10656,3,0,10,5,0,10.0,9,0,10693
10657,2,0,3,7,0,8.0,9,1,10686
10658,6,0,3,0,0,2.0,1,1,10672
10659,0,0,8,7,0,11.0,3,0,10688
10660,3,0,5,7,0,12.0,4,0,10691
10661,2,0,7,6,0,13.0,3,0,10692
10662,3,0,7,3,0,12.0,0,0,10687
10663,1,0,6,4,0,14.0,9,0,10697
10664,3,0,4,7,0,10.0,0,0,10688
10665,2,0,6,3,0,10.0,9,0,10695
10666,0,0,4,4,0,4.0,7,0,10685
10667,2,0,4,6,0,11.0,6,0,10696
10668,2,0,9,0,0,13.0,4,0,10696
10669,1,0,4,4,0,6.0,4,1,10688
10670,2,0,8,5,0,11.0,5,0,10701
10671,0,0,7,7,0,8.0,9,0,10702
10672,1,0,5,7,0,13.0,8,0,10706
10673,1,0,4,6,0,5.0,6,0,10695
10674,0,0,5,6,0,14.0,5,0,10704
10675,6,0,1,0,0,0.0,3,1,10687
10676,2,0,5,4,0,10.0,4,0,10701
10677,0,0,7,6,0,15.0,7,0,10712
10678,1,0,9,4,0,7.0,3,0,10702
10679,2,0,7,6,0,15.0,10,0,10719
10680,0,0,9,6,0,15.0,4,0,10714
10681,1,0,9,7,0,14.0,9,0,10721
10682,11,0,3,0,0,0.0,2,1,10700
10683,3,0,8,4,0,14.0,8,0,10720
10684,6,0,3,3,0,3.0,3,1,10704
10685,10,0,0,3,0,1.0,0,1,10701
10686,5,0,2,1,0,4.0,0,1,10700
10687,10,0,9,6,0,11.0,6,0,10719
10688,1,0,8,3,0,11.0,6,0,10717
10689,2,0,5,6,0,14.0,7,0,10723
10690,7,0,3,0,0,0.0,3,1,10705
10691,10,0,5,6,0,15.0,4,0,10721
10692,8,0,6,4,0,13.0,7,0,10730
10693,8,0,3,2,0,4.0,2,1,10714
10694,8,0,2,2,0,7.996737263880939,2,1,10710
10695,2,0,9,4,0,7.996737263880939,0,0,10710
10696,3,0,8,4,0,8.0,10,0,10729
10697,6,0,2,0,0,5.0,2,1,10714
10698,5,0,2,1,0,3.0,2,1,10712
10699,2,0,6,5,0,6.0,8,0,10726
10700,4,0,3,1,0,0.0,2,1,10712
10701,0,0,8,7,0,8.0,7,0,10731
10702,2,0,9,5,0,13.0,8,0,10739
10703,10,0,2,0,0,3.0,0,1,10710
10704,0,0,9,3,0,11.0,7,0,10734
10705,2,0,8,5,0,9.0,7,0,10736
10706,0,0,6,4,0,8.0,5,0,10729
10707,0,0,4,7,0,13.0,3,0,10734
10708,10,0,9,5,0,11.0,5,0,10738
10709,0,0,6,3,0,14.0,0,0,10732
10710,10,0,3,2,0,4.0,1,1,10722
10711,2,0,0,5,0,9.0,7,0,10734
10712,8,0,3,0,0,0.0,3,1,10728
10713,0,0,9,7,0,14.0,0,0,10743
10714,0,0,8,7,0,12.0,9,0,10750
10715,2,0,8,5,0,11.0,7,0,10748
10716,2,0,7,4,0,9.0,3,0,10741
10717,10,0,5,6,0,3.0,5,0,10736
10718,4,0,0,0,0,4.0,1,1,10728
10719,3,0,8,6,0,12.0,9,0,10757
10720,3,0,9,3,0,10.0,3,0,10748
10721,7,0,2,2,0,6.0,2,1,10742
10722,0,0,7,0,0,8.0,7,0,10744
10723,4,0,6,6,0,4.0,5,1,10748
10724,0,0,4,6,0,12.0,5,0,10751
10725,0,0,7,7,0,7.996737263880939,8,0,10747
10726,4,0,8,0,0,10.0,5,0,10753
10727,10,0,0,0,0,5.0,0,1,10744
10728,4,0,9,7,0,7.0,0,0,10755
10729,3,0,6,7,0,11.0,4,0,10760
10730,9,0,1,1,0,5.0,0,1,10748
10731,5,0,1,1,0,1.0,1,1,10741
10732,6,0,6,5,0,5.0,6,1,10760
10733,9,0,2,0,0,3.0,1,1,10749
10734,3,0,9,3,0,9.0,5,0,10763
10735,0,0,5,0,0,8.0,5,0,10753
10736,4,0,0,3,0,15.0,9,0,10767
10737,6,0,0,1,0,3.0,0,1,10748
10738,10,0,5,6,0,7.0,7,0,10763
10739,2,0,9,6,0,13.0,7,0,10776
10740,0,0,8,7,0,15.0,9,0,10779
10741,3,0,0,7,0,13.0,8,0,10772
10742,3,0,0,4,0,15.0,9,0,10773
10743,10,0,3,2,0,5.0,3,1,10768
10744,0,0,6,4,0,5.0,0,0,10759
10745,1,0,7,3,0,12.0,4,0,10772
10746,2,0,7,4,0,7.996737263880939,4,0,10763
10747,0,0,9,7,0,6.0,8,0,10777
10748,2,0,5,5,0,12.0,9,0,10781
10749,1,0,7,6,0,6.0,7,0,10776
10750,11,0,3,0,0,5.0,1,1,10772
10751,3,0,7,5,0,6.0,0,0,10772
10752,8,0,2,0,0,2.0,1,0,10767
10753,2,0,7,6,0,15.0,8,0,10791
10754,1,0,6,6,0,8.0,7,0,10782
10755,3,0,8,4,0,7.996737263880939,7,0,10777
10756,9,0,0,0,0,1.0,2,0,10770
10757,4,0,9,7,0,5.0,3,0,10785
10758,3,0,5,3,0,13.0,8,0,10790
10759,5,0,1,2,0,5.0,0,1,10774
10760,3,0,9,7,0,15.0,9,0,10803
10761,9,0,2,0,0,1.0,3,0,10778
10762,4,0,8,7,0,6.0,9,0,10796
10763,0,0,7,6,0,6.0,3,0,10785
10764,0,0,7,3,0,10.0,4,0,10788
10765,1,0,6,7,0,5.0,6,0,10790
10766,9,0,3,1,0,4.0,0,1,10784
10767,3,0,8,4,0,6.0,3,0,10791
10768,2,0,4,3,0,7.0,9,0,10793
10769,2,0,0,5,0,15.0,5,0,10796
10770,0,0,7,3,0,10.0,3,0,10793
10771,4,0,4,5,0,8.0,3,0,10795
10772,10,0,1,0,0,6.0,0,1,10781
10773,0,0,8,4,0,14.0,9,0,10808
10774,3,0,4,0,0,15.0,6,0,10802
10775,1,0,9,5,0,8.0,3,0,10801
10776,10,0,0,2,0,2.0,1,1,10792
10777,2,0,9,6,0,5.0,9,0,10808
10778,1,0,8,7,0,11.0,8,0,10813
10779,0,0,9,6,0,6.0,6,0,10806
10780,4,0,3,0,0,4.0,1,1,10794
10781,3,0,9,0,0,11.0,3,0,10807
10782,1,0,7,1,0,7.0,0,0,10798
10783,0,0,10,3,0,11.0,3,0,10810
10784,3,0,8,3,0,10.0,4,0,10812
10785,3,0,3,6,0,8.0,6,0,10811
10786,2,0,9,4,0,9.0,3,0,10813
10787,0,0,8,4,0,7.996737263880939,7,0,10806
10788,7,0,1,2,0,3.0,2,1,10805
10789,3,0,8,7,0,7.0,8,0,10822
